,0
455,-13.940000000000001
456,-6.13
457,-11.02
458,-29.550000000000004
459,-4.12
460,0.0
461,-20.52
462,-26.010000000000005
463,0.0
464,-6.38
465,-9.82
466,-0.19
467,-3.2100000000000004
468,-15.129999999999999
469,0.0
470,-22.36
471,-1.08
472,-7.790000000000001
473,-14.1
474,0.0
475,-1.51
476,-6.120000000000001
477,-16.75
478,-5.909999999999999
479,0.0
480,-14.22
481,-28.970000000000006
482,0.0
483,-15.89
484,-6.32
485,-4.82
486,-0.09
487,-14.96
488,-11.07
489,-0.41000000000000003
490,-1.03
491,-11.21
492,-22.569999999999997
493,-18.040000000000003
494,-0.01
495,-0.16999999999999998
496,0.0
497,-10.930000000000003
498,-0.09
499,-14.95
500,-12.790000000000001
501,0.0
502,-5.0
503,0.0
504,-3.49
505,-9.22
506,0.0
507,-9.59
508,-16.27
509,-9.3
510,-0.03
511,-17.150000000000002
512,-6.330000000000001
513,-8.839999999999998
514,-4.84
515,-18.72
516,-16.3
517,-20.380000000000003
518,-3.03
519,0.0
520,-1.13
521,-0.13
522,-0.19
523,-7.12
524,-4.08
525,-14.229999999999999
526,-12.860000000000001
527,-12.88
528,0.0
529,-18.1
530,-20.52
531,-2.31
532,-10.740000000000002
533,-1.0
534,-4.07
535,-6.2
536,0.0
537,-11.890000000000002
538,-13.56
539,0.0
540,0.0
541,0.0
542,-25.729999999999993
543,-12.600000000000001
544,0.0
545,-1.8
546,-12.280000000000001
547,-13.47
548,-8.58
549,-3.3
550,-5.88
551,-10.1
552,-4.07
553,-13.959999999999997
554,-0.02
555,-23.290000000000003
556,-11.989999999999998
557,-7.159999999999999
558,-4.3500000000000005
559,0.0
560,-16.97
561,-21.039999999999996
562,-8.450000000000001
563,-7.300000000000001
564,-29.870000000000008
565,-3.08
566,0.0
567,-4.44
568,0.0
569,-30.679999999999996
570,0.0
571,0.0
572,-5.300000000000001
573,-4.15
574,0.0
575,0.0
576,-0.51
577,0.0
578,-9.27
579,0.0
580,-6.11
581,0.0
582,-15.160000000000002
583,0.0
584,0.0
585,-7.07
586,0.0
587,-11.64
588,-13.43
589,0.0
590,-20.190000000000005
591,-17.689999999999998
592,0.0
593,-2.33
594,0.0
595,-5.3999999999999995
596,-1.19
597,-15.29
598,-1.34
599,-0.02
600,-31.1
601,0.0
602,-2.27
603,-7.56
604,-20.83
605,-7.84
606,-12.579999999999998
607,0.0
608,0.0
609,-10.7
610,0.0
611,-9.39
612,-15.23
613,-11.339999999999998
614,-11.090000000000002
615,-13.61
616,-5.61
617,-16.68
618,-0.6100000000000001
619,-8.35
620,-1.2
621,-12.98
622,-17.38
623,-7.8999999999999995
624,-3.2800000000000007
625,-27.290000000000006
626,-14.850000000000001
627,-16.689999999999998
628,-10.440000000000001
629,-5.92
630,-0.95
631,-9.05
632,-12.92
633,0.0
634,-17.96
635,-9.52
636,0.0
637,0.0
638,-2.47
639,-6.8500000000000005
640,-4.24
641,-5.710000000000001
642,-9.52
643,-7.56
644,-3.0
645,-3.0700000000000003
646,-11.940000000000001
647,-8.320000000000002
648,-14.9
649,-14.72
650,-20.750000000000004
651,-9.66
652,-0.28
653,-7.6000000000000005
654,-13.149999999999999
655,-16.75
656,0.0
657,-7.08
658,-18.070000000000004
659,0.0
660,-3.1500000000000004
661,0.0
662,-3.8400000000000007
663,-3.4000000000000004
664,-7.740000000000001
665,-10.870000000000001
666,-9.990000000000002
667,0.0
668,-0.39
669,-21.77
670,-8.41
671,-1.9300000000000002
672,-18.990000000000002
673,-6.16
674,0.0
675,0.0
676,-13.450000000000001
677,-2.89
678,0.0
679,-2.23
680,0.0
681,-10.77
682,-8.08
683,-2.86
684,-13.270000000000001
685,-19.330000000000002
686,-6.42
687,-13.35
688,0.0
689,-3.1100000000000003
690,-6.82
691,-2.8100000000000005
692,-3.99
693,-10.129999999999999
694,-1.6400000000000001
695,-4.050000000000001
696,-0.07
697,0.0
698,-14.5
699,-20.28
700,-7.740000000000002
701,0.0
702,0.0
703,-2.91
704,0.0
705,0.0
706,-7.3100000000000005
707,0.0
708,-33.74
709,-10.420000000000002
710,-15.510000000000002
711,-6.2
712,0.0
713,-12.490000000000002
714,-16.659999999999997
715,-9.29
716,-11.75
717,-9.920000000000002
718,-10.129999999999999
719,0.0
720,-10.61
721,-10.120000000000001
722,-9.14
723,-24.400000000000002
724,-34.22999999999999
725,-0.03
726,0.0
727,-2.73
728,-9.61
729,-9.760000000000002
730,-10.05
731,-0.62
732,0.0
733,-3.38
734,-9.96
735,-0.08
736,-9.999999999999998
737,-8.62
738,-0.38
739,-11.009999999999998
740,-9.680000000000001
741,-9.81
742,-12.280000000000001
743,-5.92
744,0.0
745,-15.209999999999997
746,0.0
747,0.0
748,-0.16
749,-13.229999999999997
750,-14.88
751,0.0
752,-13.610000000000001
753,0.0
754,-16.85
755,0.0
756,0.0
757,-9.709999999999999
758,-3.1100000000000003
759,-15.190000000000001
760,-13.46
761,-4.0600000000000005
762,0.0
763,-11.089999999999998
764,-8.48
765,-5.8999999999999995
766,-9.87
767,-28.800000000000004
768,-10.93
769,-9.610000000000001
770,0.0
771,-9.33
772,-11.740000000000002
773,-14.23
774,-3.5800000000000005
775,0.0
776,-11.7
777,-1.53
778,-22.290000000000003
779,0.0
780,0.0
781,-22.78
782,-5.35
783,-0.03
784,-6.390000000000001
785,0.0
786,-15.37
787,-18.46
788,0.0
789,-8.340000000000002
790,-0.05
791,-12.36
792,-2.3
793,-20.429999999999996
794,-12.919999999999998
795,0.0
796,0.0
797,-5.870000000000001
798,-20.31
799,0.0
800,0.0
801,-10.670000000000002
802,-21.580000000000002
803,-10.560000000000002
804,0.0
805,-11.149999999999999
806,0.0
807,-21.130000000000003
808,0.0
809,0.0
810,-1.59
811,-17.12
812,-9.01
813,-0.08
814,-7.7700000000000005
815,0.0
816,-1.4
817,0.0
818,-11.679999999999998
819,-3.59
820,-8.04
821,-8.55
822,-6.290000000000001
823,-3.0100000000000002
824,-16.080000000000002
825,-8.14
826,-10.6
827,-25.460000000000004
828,-7.63
829,-7.89
830,-4.0600000000000005
831,-5.839999999999999
832,-17.97
833,0.0
834,-16.459999999999997
835,-2.75
836,-10.49
837,0.0
838,0.0
839,-1.82
840,-13.309999999999999
841,-4.279999999999999
842,-4.7
843,-5.57
844,-18.03
845,-11.709999999999999
846,-11.94
847,-5.450000000000001
848,-21.41
849,-15.68
850,-21.700000000000003
851,-8.739999999999998
852,-6.850000000000001
853,0.0
854,0.0
855,0.0
856,0.0
857,-20.4
858,-17.67
859,-0.06
860,-6.190000000000001
861,-12.68
862,-10.469999999999999
863,-10.930000000000001
864,-6.970000000000001
865,-13.169999999999998
866,-2.6
867,-8.6
868,-1.69
869,-7.92
870,-7.83
871,-10.02
872,-0.6300000000000001
873,-14.82
874,0.0
875,-17.080000000000002
876,-4.21
877,-9.9
878,-3.2800000000000002
879,-9.29
880,-4.27
881,-8.23
882,0.0
883,-0.24000000000000002
884,0.0
885,-6.91
886,-11.389999999999997
887,-11.250000000000002
888,-9.909999999999998
889,-6.1000000000000005
890,-10.079999999999998
891,0.0
892,-25.450000000000003
893,-4.29
894,0.0
895,-7.4799999999999995
896,-14.090000000000002
897,-34.5
898,-7.09
899,-0.07
900,0.0
901,-0.46
902,-6.220000000000001
903,0.0
904,-9.39
905,-2.21
906,0.0
907,-14.23
908,-13.64
909,-11.260000000000002
910,-21.71999999999999
911,0.0
912,-5.690000000000001
913,-3.7600000000000002
914,-7.010000000000002
915,-10.66
916,-6.0600000000000005
917,-22.380000000000003
918,0.0
919,-24.459999999999997
920,0.0
921,0.0
922,-0.03
923,-6.62
924,-3.23
925,-24.23
926,-16.03
927,-15.259999999999998
928,-0.23
929,-19.499999999999996
930,-0.07
931,-13.700000000000001
932,-13.580000000000002
933,0.0
934,-4.33
935,0.0
936,-8.5
937,0.0
938,0.0
939,-16.23
940,-10.21
941,-5.09
942,-0.19
943,-0.02
944,-11.99
945,-2.15
946,-38.559999999999995
947,-6.8999999999999995
948,-5.07
949,0.0
950,-1.44
951,-9.899999999999999
952,-7.19
953,-19.700000000000003
954,-2.96
955,-11.19
956,0.0
957,-5.32
958,-17.860000000000003
959,-8.049999999999999
960,-31.660000000000004
961,-12.399999999999999
962,-16.240000000000002
963,0.0
964,-0.31
965,-16.400000000000002
966,-0.39
967,-9.62
968,-18.769999999999996
969,-7.779999999999999
970,0.0
971,-12.46
972,-0.060000000000000005
973,-20.21
974,-9.01
975,0.0
976,0.0
977,-16.18
978,-11.880000000000003
979,-12.72
980,0.0
981,-17.64
982,-0.15000000000000002
983,-13.51
984,-5.92
985,0.0
986,-3.26
987,-13.72
988,0.0
989,-20.580000000000005
990,0.0
991,-9.319999999999999
992,-9.299999999999999
993,-1.57
994,0.0
995,-0.2
996,-12.12
997,-15.26
998,-2.23
999,-13.239999999999998
1000,-2.6500000000000004
1001,-6.449999999999999
1002,-2.69
1003,-6.3
1004,0.0
1005,0.0
1006,0.0
1007,-8.76
1008,-4.2
1009,-24.63
1010,-10.26
1011,-3.9299999999999997
1012,-12.150000000000002
1013,-2.28
1014,0.0
1015,-17.37
1016,-3.0300000000000002
1017,-13.830000000000002
1018,0.0
1019,-23.990000000000002
1020,-7.5
1021,-12.64
1022,-0.45
1023,-9.92
1024,-1.38
1025,-2.88
1026,0.0
1027,-15.520000000000003
1028,-0.6400000000000001
1029,-3.89
1030,-25.14
1031,0.0
1032,-7.5200000000000005
1033,-4.65
1034,-9.120000000000001
1035,0.0
1036,-49.85000000000001
1037,0.0
1038,-0.01
1039,0.0
1040,0.0
1041,-6.5
1042,-7.85
1043,-17.39
1044,-0.34
1045,0.0
1046,0.0
1047,-10.93
1048,0.0
1049,-10.469999999999999
1050,-5.510000000000002
1051,0.0
1052,0.0
1053,0.0
1054,-5.02
1055,-2.9299999999999997
1056,-6.3999999999999995
1057,-8.120000000000001
1058,-10.21
1059,-0.31
1060,-7.12
1061,-7.11
1062,-16.57
1063,-13.709999999999999
1064,-14.25
1065,-13.730000000000002
1066,-0.52
1067,-0.08
1068,-13.4
1069,-11.9
1070,-5.24
1071,-13.99
1072,-3.5300000000000002
1073,-2.8499999999999996
1074,-21.669999999999998
1075,-4.140000000000001
1076,-4.08
1077,-0.27
1078,-28.100000000000005
1079,-14.290000000000001
1080,-10.66
1081,-1.14
1082,-0.2
1083,0.0
1084,-9.209999999999999
1085,-3.2199999999999998
1086,-18.55
1087,-10.59
1088,-18.58
1089,0.0
1090,0.0
1091,0.0
1092,-9.200000000000001
1093,-13.610000000000001
1094,-17.73
1095,-2.09
1096,-9.770000000000003
1097,-1.9900000000000002
1098,-16.07
1099,-24.500000000000004
1100,0.0
1101,-7.0200000000000005
1102,-16.79
1103,-25.090000000000003
1104,-0.27
1105,-20.390000000000004
1106,-14.950000000000003
1107,0.0
1108,-2.35
1109,-0.6100000000000001
1110,-12.11
1111,0.0
1112,-18.330000000000002
1113,-10.18
1114,-9.01
1115,-12.899999999999999
1116,-8.540000000000003
1117,-3.4000000000000004
1118,-8.579999999999998
1119,-12.28
1120,0.0
1121,-9.7
1122,-1.4500000000000002
1123,-0.44999999999999996
1124,-4.460000000000001
1125,-11.530000000000001
1126,-4.0600000000000005
1127,-9.19
1128,-9.260000000000002
1129,-10.48
1130,0.0
1131,-3.21
1132,-2.08
1133,-11.790000000000001
1134,-0.5900000000000001
1135,0.0
1136,0.0
1137,-6.120000000000001
1138,-1.9200000000000002
1139,-0.6
1140,-18.02
1141,0.0
1142,-4.4399999999999995
1143,0.0
1144,-9.919999999999998
1145,0.0
1146,-4.06
1147,-8.71
1148,-5.230000000000001
1149,-1.78
1150,-13.170000000000002
1151,-0.26
1152,-3.39
1153,-28.94000000000001
1154,-4.680000000000001
1155,-1.24
1156,0.0
1157,-5.78
1158,-0.6699999999999999
1159,0.0
1160,0.0
1161,-24.919999999999995
1162,0.0
1163,0.0
1164,-5.05
1165,-16.22
1166,0.0
1167,-10.120000000000001
1168,0.0
1169,-11.650000000000002
1170,-8.190000000000001
1171,-15.75
1172,-0.2
1173,-6.279999999999999
1174,-14.25
1175,-14.170000000000002
1176,-26.74
1177,-7.28
1178,0.0
1179,0.0
1180,-14.24
1181,-20.88
1182,-9.29
1183,-7.4799999999999995
1184,0.0
1185,-0.19
1186,0.0
1187,-6.7299999999999995
1188,0.0
1189,-7.44
1190,-18.71
1191,0.0
1192,-2.53
1193,-4.91
1194,-10.379999999999999
1195,-7.819999999999999
1196,-0.07
1197,-8.65
1198,0.0
1199,-11.96
