,0
342,-47.81
343,-36.93000000000002
344,-30.440000000000005
345,-33.60000000000002
346,-48.599999999999994
347,-34.31000000000001
348,-31.400000000000002
349,-34.59
350,-35.63999999999998
351,-40.25000000000002
352,-35.96
353,-49.349999999999994
354,-33.54000000000002
355,-41.820000000000014
356,-44.13999999999998
357,-33.74
358,-34.21000000000001
359,-40.92
360,-36.57
361,-32.08
362,-46.039999999999985
363,-39.280000000000015
364,-33.39
365,-32.07
366,-42.22000000000001
367,-43.080000000000005
368,-31.50999999999999
369,-36.16999999999999
370,-34.58000000000003
371,-36.889999999999986
372,-37.40999999999999
373,-33.79000000000001
374,-36.37000000000002
375,-35.989999999999995
376,-32.82000000000002
377,-39.56000000000002
378,-43.82000000000001
379,-51.87000000000001
380,-32.83
381,0.0
382,-28.410000000000004
383,-4.91
384,-50.56000000000002
385,0.0
386,-55.17
387,-44.63999999999999
388,-28.140000000000004
389,-49.489999999999995
390,-32.59000000000001
391,-46.519999999999996
392,-44.13999999999997
393,-52.24
394,-45.350000000000016
395,-36.01
396,-33.00000000000002
397,-45.78999999999999
398,-40.339999999999996
399,-51.66000000000001
400,-33.26000000000002
401,-47.17999999999998
402,-37.36999999999998
403,-42.63
404,-33.62000000000001
405,-25.080000000000005
406,-39.58
407,-46.84999999999999
408,-34.44000000000002
409,-34.62000000000003
410,-39.690000000000026
411,-49.949999999999974
412,-56.99999999999999
413,-44.750000000000014
414,-48.43
415,-22.939999999999998
416,-31.020000000000003
417,-34.94
418,-45.7
419,-36.31999999999999
420,-43.36999999999999
421,-36.13
422,-24.520000000000003
423,-41.01000000000002
424,-41.86000000000001
425,-42.610000000000014
426,-34.73000000000001
427,-39.03999999999998
428,-34.9
429,-34.05000000000001
430,-38.050000000000004
431,-34.49000000000001
432,-39.480000000000025
433,-34.949999999999996
434,-39.88999999999999
435,-43.54
436,-43.44000000000001
437,-36.850000000000016
438,-40.099999999999994
439,-36.73999999999999
440,-46.4
441,-38.01999999999999
442,-37.08000000000001
443,-36.66999999999999
444,-42.09000000000001
445,-44.48999999999999
446,-44.369999999999976
447,-37.75000000000001
448,-38.45999999999999
449,-36.13000000000002
450,-43.32999999999999
451,-45.15000000000003
452,-36.52999999999999
453,-35.989999999999995
454,-28.72999999999999
455,-34.48
456,-47.16
457,-28.389999999999986
458,-35.519999999999996
459,-42.879999999999995
460,-38.05000000000001
461,-42.92000000000002
462,-41.57
463,-28.640000000000004
464,-47.86000000000001
465,-49.15
466,-30.14000000000001
467,-37.860000000000014
468,-52.77000000000001
469,-40.569999999999986
470,-40.359999999999985
471,-33.49000000000001
472,-46.78000000000001
473,-44.180000000000014
474,-43.779999999999994
475,-48.51
476,-44.78000000000001
477,-38.510000000000005
478,-44.58000000000001
479,-40.48
480,-34.029999999999994
481,-34.730000000000004
482,-46.89000000000001
483,-39.95
484,-47.01000000000003
485,-54.720000000000006
486,-41.13000000000001
487,-31.260000000000005
488,-44.980000000000004
489,-51.150000000000006
490,-34.23000000000002
491,-32.76
492,-31.42
493,-38.889999999999986
494,-41.27000000000001
495,-44.14000000000001
496,-34.330000000000005
497,-44.459999999999994
498,-28.240000000000006
499,-45.83
500,-40.23
501,-36.69000000000002
502,-26.510000000000005
503,-47.04
504,-40.38999999999999
505,-44.52999999999999
506,-35.410000000000004
507,-33.56000000000001
508,-34.410000000000004
509,-39.330000000000005
510,-28.959999999999983
511,-43.42000000000001
512,-50.75000000000003
513,-49.040000000000006
514,-46.289999999999985
515,-40.59
516,-34.390000000000036
517,-42.620000000000005
518,-48.870000000000005
519,-36.179999999999986
520,-37.690000000000005
521,-36.540000000000006
522,-47.47
523,-35.80999999999999
524,-36.96
525,-36.38999999999999
526,-31.94000000000001
527,-34.45
528,-36.57000000000001
529,-37.68
530,-39.370000000000005
531,-46.38
532,-29.659999999999986
533,-40.910000000000004
534,-34.89000000000001
535,-47.929999999999986
536,-38.40999999999999
537,-36.660000000000004
538,-44.35
539,-46.13000000000002
540,-39.140000000000015
541,-31.519999999999996
542,-34.080000000000005
543,-37.03
544,-38.23000000000002
545,-44.70999999999998
546,-42.81
547,-34.89000000000001
548,-46.669999999999966
549,-33.14000000000001
550,-38.43000000000002
551,-30.570000000000014
552,-33.339999999999996
553,-31.440000000000015
554,-32.15999999999999
555,-34.120000000000026
556,-33.75000000000001
557,-34.49000000000001
558,-43.37000000000001
559,-44.95999999999998
560,-42.379999999999995
561,-42.95000000000001
562,-36.95999999999997
563,-42.229999999999976
564,-35.18000000000001
565,-46.59000000000002
566,-34.210000000000015
567,-37.600000000000016
568,-32.91000000000003
569,-32.26000000000002
570,-45.68999999999999
571,-46.82999999999999
572,-32.62000000000002
573,-46.34999999999999
574,-38.22
575,-31.479999999999997
576,-43.41000000000001
577,-33.640000000000015
578,-47.94999999999999
579,-35.20999999999999
580,-28.829999999999995
581,-32.16999999999999
582,-34.18000000000001
583,-48.919999999999995
584,-35.190000000000005
585,-43.62
586,-36.559999999999995
587,-45.30999999999999
588,-37.20999999999999
589,-33.75000000000001
590,-34.58000000000001
591,-38.720000000000006
592,-35.24999999999998
593,-44.13
594,-29.709999999999994
595,-48.31000000000001
596,-37.83000000000002
597,-33.040000000000006
598,-44.069999999999986
599,-34.75000000000001
600,-39.03999999999999
601,-36.52000000000002
602,-45.27999999999999
603,-34.29000000000001
604,-33.41000000000001
605,-35.34999999999999
606,-33.72000000000001
607,-33.06
608,-43.16000000000002
609,-32.71000000000001
610,-33.23
611,-33.17
612,-36.21
613,-40.37
614,-33.489999999999995
615,-43.030000000000015
616,-28.72
617,-40.31999999999999
618,-13.16
619,-39.93999999999999
620,-26.320000000000007
621,-34.58000000000001
622,-22.279999999999998
623,-40.37
624,-36.019999999999996
625,-40.00000000000001
626,-37.82999999999998
627,-41.62000000000002
628,-41.46
629,-44.70000000000001
630,-29.919999999999995
631,-40.90000000000001
632,-46.32000000000001
633,-30.720000000000006
634,-41.769999999999975
635,-37.540000000000006
636,-46.78
637,-43.54000000000003
638,-52.81
639,-33.19000000000002
640,-36.04999999999999
641,-43.99999999999998
642,-49.84999999999999
643,-51.20000000000001
644,-46.74999999999999
645,-35.77
646,-32.570000000000014
647,-40.32
648,-31.52
649,-34.56000000000001
650,-31.6
651,-46.35999999999999
652,-36.74999999999999
653,-39.100000000000016
654,-37.38999999999997
655,-43.37
656,-29.379999999999995
657,-30.240000000000006
658,-39.64999999999999
659,-43.94999999999999
660,-34.93999999999998
661,-30.040000000000006
662,-42.08
663,-33.82000000000001
664,-39.16000000000001
665,-43.239999999999995
666,-34.28000000000002
667,-42.38999999999999
668,-44.53000000000001
669,-33.620000000000005
670,-44.41
671,-33.51000000000001
672,-30.689999999999987
673,-46.98999999999999
674,-33.790000000000006
675,-48.129999999999995
676,-45.22999999999999
677,-34.77000000000001
678,-33.870000000000005
679,-38.21000000000001
680,-49.940000000000026
681,-32.55
682,-31.249999999999996
683,-40.769999999999996
684,-33.320000000000014
685,-37.420000000000016
686,-37.44
687,-41.509999999999984
688,-38.44
689,-43.83999999999999
690,-46.26999999999999
691,-37.42
692,-39.23
693,-29.83000000000001
694,-32.169999999999995
695,-43.200000000000024
696,-32.98999999999999
697,-34.34000000000002
698,-37.039999999999985
699,-43.98000000000001
700,-41.039999999999985
701,-33.68
702,-42.98999999999999
703,-45.569999999999986
704,-34.39
705,-30.950000000000028
706,-38.90000000000001
707,-32.760000000000026
708,-40.910000000000004
709,-43.82000000000001
710,-30.55
711,-46.31999999999999
712,-35.57
713,-34.09000000000001
714,-40.39999999999999
715,-34.63000000000001
716,-36.66999999999999
717,-31.250000000000004
718,-39.050000000000026
719,-39.03999999999999
720,-47.610000000000014
721,-40.98
722,-38.709999999999994
723,-33.06
724,-31.23000000000001
725,-34.86000000000001
726,-38.15000000000001
727,-48.25999999999998
728,-36.60999999999999
729,-36.64999999999999
730,-0.42000000000000004
731,-40.480000000000004
732,-40.22999999999999
733,-43.70000000000004
734,-42.93
735,-31.200000000000006
736,-0.04
737,-41.81999999999999
738,-38.10999999999999
739,-41.690000000000026
740,-26.739999999999988
741,-40.75999999999999
742,-37.96000000000001
743,-44.46999999999998
744,-46.60999999999999
745,-31.349999999999994
746,-35.75
747,-32.970000000000006
748,-31.819999999999993
749,-36.52000000000001
750,-31.72
751,-31.210000000000004
752,-34.800000000000004
753,-32.86000000000002
754,-34.08
755,-37.76
756,-33.510000000000005
757,-36.54999999999999
758,-32.629999999999995
759,-26.740000000000002
760,-42.42
761,-34.99000000000001
762,-36.45
763,-41.29999999999998
764,-33.669999999999995
765,-38.03000000000001
766,-40.750000000000014
767,-32.06000000000001
768,-40.97999999999999
769,-32.31
770,-34.77000000000001
771,-38.709999999999994
772,-30.33
773,-39.42000000000001
774,-41.069999999999986
775,-49.99
776,-38.09999999999999
777,-40.49999999999999
778,-34.50000000000002
779,-45.82999999999998
780,-45.029999999999994
781,-34.01000000000002
782,-33.85
783,-13.390000000000004
784,-25.339999999999996
785,-34.96
786,-41.63000000000003
787,-43.120000000000005
788,-47.02000000000002
789,0.0
790,-38.750000000000014
791,-7.319999999999999
792,-44.57
793,-44.459999999999994
794,-48.62
795,-28.400000000000006
796,-20.66
797,-56.330000000000005
798,-35.29
799,-44.40000000000002
800,-44.50999999999998
801,-43.959999999999994
802,-31.139999999999983
803,-35.25999999999999
804,-32.14
805,-31.150000000000013
806,-31.709999999999997
807,-42.97999999999999
808,-43.92
809,-35.75
810,-36.05999999999999
811,-41.18999999999998
812,-33.42999999999999
813,-30.19999999999999
814,-36.06999999999999
815,-40.54999999999999
816,-43.05000000000002
817,-35.54999999999999
818,-35.09
819,-35.67000000000001
820,-44.68999999999998
821,-45.06999999999999
822,-36.42999999999999
823,-44.65999999999999
824,-32.110000000000014
825,-9.149999999999999
826,-48.799999999999976
827,-27.02000000000001
828,-43.93
829,-45.209999999999994
830,-31.95000000000001
831,-44.64999999999998
832,-36.47
833,-35.72
834,-39.71
835,-37.720000000000006
836,-36.629999999999995
837,-47.280000000000015
838,-39.4
839,-44.489999999999974
840,-28.519999999999975
841,-33.73000000000002
842,-38.940000000000026
843,-31.780000000000012
844,-34.87
845,-46.59
846,-41.77999999999999
847,-45.559999999999995
848,-34.23000000000002
849,-31.72999999999999
850,-42.23
851,-45.57
852,-36.88
853,-45.569999999999986
854,-37.46
855,-45.13000000000002
856,-32.81
857,-40.19
858,-34.980000000000004
859,-41.03000000000002
860,-32.17000000000001
861,-43.86999999999998
862,-45.28000000000001
863,-24.880000000000013
864,-24.99999999999999
865,-42.86000000000002
866,-44.76999999999998
867,-48.81999999999999
868,-31.250000000000007
869,-48.260000000000005
870,-36.24
871,-34.040000000000006
872,-30.45999999999999
873,-37.13999999999998
874,-46.330000000000005
875,-31.509999999999987
876,-38.88000000000002
877,-39.54000000000001
878,-19.000000000000004
879,-38.870000000000005
880,-38.03000000000002
881,-34.210000000000015
882,-43.99000000000001
883,-41.53000000000001
884,-43.08
885,-44.34000000000001
886,-26.84
887,-42.37000000000001
888,-36.989999999999995
889,-46.08999999999999
890,-46.28
891,-38.69
892,-44.179999999999986
893,-35.53999999999998
894,-33.880000000000024
895,-48.37999999999998
896,-34.470000000000006
897,-33.81000000000002
898,-18.590000000000003
899,-49.35000000000002
900,-37.14
901,-37.619999999999976
902,-35.089999999999996
903,-39.81999999999998
904,-41.190000000000005
905,-32.44999999999999
906,-33.499999999999986
907,-42.27
908,-35.11999999999998
909,-36.03999999999999
910,-32.059999999999995
911,-31.100000000000012
912,-43.59000000000002
913,-39.309999999999995
914,-43.34999999999998
915,-4.379999999999998
916,-45.53
917,-34.54000000000001
918,-34.87
919,-36.389999999999986
920,-38.04999999999999
921,-36.040000000000006
922,-31.059999999999995
923,-31.05
924,-39.269999999999996
925,-27.599999999999994
926,-37.08999999999999
927,-28.699999999999996
928,-36.529999999999994
929,-37.83000000000001
930,-37.390000000000036
931,-43.14
932,-33.79000000000002
933,-35.27
934,-38.19999999999999
935,-40.19
936,-30.34
937,-39.01000000000001
938,-42.71
939,-31.770000000000007
940,-34.46000000000001
941,-40.499999999999986
942,-41.690000000000026
943,-29.550000000000004
944,-25.960000000000015
945,-14.350000000000009
946,-44.64999999999999
947,-44.91999999999999
948,-0.4
949,-34.760000000000005
950,-46.179999999999986
951,-48.17999999999998
952,-33.16000000000001
953,-31.419999999999995
954,-36.07
955,-34.040000000000006
956,-49.16
957,-33.53000000000001
958,-34.75000000000001
959,-36.989999999999995
960,-29.04
961,-30.680000000000003
962,-19.900000000000002
963,-33.770000000000024
964,-44.51
965,-46.49999999999999
966,-33.169999999999995
967,-39.089999999999996
968,-39.790000000000006
969,-37.099999999999994
970,-30.830000000000005
971,-36.849999999999994
972,-41.740000000000016
973,-33.69000000000002
974,-34.86
975,-35.44000000000001
976,-33.99000000000001
977,-43.220000000000034
978,-43.759999999999984
979,-42.26999999999998
980,-36.96999999999999
981,-43.49999999999998
982,-34.90999999999998
983,-48.209999999999994
984,-21.630000000000017
985,-34.120000000000005
986,-45.4
987,-31.430000000000003
988,-48.04999999999999
989,-39.019999999999996
990,-38.58000000000001
991,-28.060000000000002
992,-33.81999999999999
993,-34.81
994,-43.88000000000002
995,-25.490000000000002
996,-42.739999999999995
997,-31.620000000000008
998,-48.13000000000001
999,-47.71
1000,-39.82
1001,-45.620000000000005
1002,-38.72
1003,-32.75000000000002
1004,-44.63000000000002
1005,-37.20000000000003
1006,-45.39
1007,-42.449999999999996
1008,-30.74
1009,-32.13
1010,-41.70999999999999
1011,-47.260000000000005
1012,-37.57999999999999
1013,-46.899999999999984
1014,-40.61000000000002
1015,-36.14
1016,-38.82
1017,-39.92000000000001
1018,-44.099999999999994
1019,-32.300000000000004
1020,-38.69
1021,-44.08999999999999
1022,-34.860000000000014
1023,-46.47
1024,-39.61
1025,-45.66
1026,-34.580000000000034
1027,-35.09
1028,-36.050000000000004
1029,-36.89000000000001
1030,-31.330000000000005
1031,-47.88999999999999
1032,-32.62000000000001
1033,-13.65
1034,-39.2
1035,-33.46
1036,-32.210000000000015
1037,-46.37999999999998
1038,-42.680000000000014
1039,-37.08
1040,-35.149999999999984
1041,-50.62
1042,-45.00000000000001
1043,-38.44999999999999
1044,-42.45
1045,-29.47
1046,-33.41000000000001
1047,-25.229999999999993
1048,-49.17000000000001
1049,-30.4
1050,-46.13999999999997
1051,-26.88999999999998
1052,-36.309999999999995
1053,-33.910000000000004
1054,-35.779999999999994
1055,-35.79000000000001
1056,-38.349999999999994
1057,-24.19
1058,-33.50000000000002
1059,-38.46
1060,-36.36999999999999
1061,-43.870000000000026
1062,-37.54999999999999
1063,-37.43
1064,-41.699999999999996
1065,-37.02000000000002
1066,-42.53999999999998
1067,-35.46999999999998
1068,-48.34999999999999
1069,-40.73
1070,-46.230000000000004
1071,-37.42999999999999
1072,-43.000000000000014
1073,-45.64999999999998
1074,-30.2
1075,-38.14
1076,-35.13000000000001
1077,-30.410000000000014
1078,-33.140000000000015
1079,-36.6
1080,-34.65000000000001
1081,-37.67999999999999
1082,-45.14000000000001
1083,-31.59999999999999
1084,-42.44999999999999
1085,-38.0
1086,-41.28999999999999
1087,-35.39999999999998
1088,-33.41000000000001
1089,-36.68
1090,-41.309999999999995
1091,-16.17
1092,-39.19000000000001
1093,-34.01
1094,-34.01
1095,-34.50000000000001
1096,-29.54000000000001
1097,-44.29
1098,-42.45000000000001
1099,-34.18999999999999
1100,-31.0
1101,-42.36
1102,-42.60999999999999
1103,-16.960000000000008
1104,-38.62
1105,-37.28000000000004
1106,-24.619999999999997
1107,-39.56000000000001
1108,-34.459999999999994
1109,-33.71000000000002
1110,-37.75
1111,-42.52
1112,-31.819999999999997
1113,-23.73
1114,-46.05
1115,-33.48
1116,-32.13
1117,-45.580000000000005
1118,-40.81
1119,-27.349999999999987
1120,-38.230000000000025
1121,-42.33
1122,-42.08000000000002
1123,-48.44
1124,-32.48000000000002
1125,-39.900000000000006
1126,-46.58
1127,-37.17999999999997
1128,-41.87000000000001
1129,-44.11000000000001
1130,-45.019999999999996
1131,-37.839999999999996
1132,-46.31999999999999
1133,-33.269999999999996
1134,-44.219999999999985
1135,-36.67999999999999
1136,-33.809999999999995
1137,-32.860000000000014
1138,-51.31999999999999
1139,-37.31999999999997
1140,-31.569999999999997
1141,-34.52
1142,-38.42
1143,-34.28
1144,-40.06000000000001
1145,-33.550000000000004
1146,-43.41
1147,-40.75000000000001
1148,-38.36000000000003
1149,-44.08
1150,-44.46999999999999
1151,-31.360000000000003
1152,-36.07
1153,-30.160000000000007
1154,-31.320000000000018
1155,-47.36999999999998
1156,-36.36000000000001
1157,-41.75
1158,-34.56
1159,-36.93
1160,-31.059999999999988
1161,-25.670000000000012
1162,-32.48
1163,-33.42999999999999
1164,-36.390000000000015
1165,-34.66000000000001
1166,-43.52
1167,-44.250000000000014
1168,-43.14000000000001
1169,-39.31000000000002
1170,-28.41
1171,-37.18
1172,-51.760000000000005
1173,-37.139999999999986
1174,-33.330000000000005
1175,-30.27999999999999
1176,-40.08
1177,-38.25000000000002
1178,-30.48
1179,-26.899999999999977
1180,-28.299999999999994
1181,-34.6
1182,-37.14999999999999
1183,-34.83
1184,-34.13000000000001
1185,-34.460000000000015
1186,-30.880000000000017
1187,-52.32000000000001
1188,-35.269999999999996
1189,-36.55999999999999
1190,-19.750000000000004
1191,-52.239999999999995
1192,-22.520000000000003
1193,-32.80000000000002
1194,-38.22000000000001
1195,-32.24000000000001
1196,-34.01000000000002
1197,-37.230000000000004
1198,-35.72
1199,-28.51
