,0
119,-4.960000000000001
120,-4.210000000000002
121,-11.320000000000004
122,-14.17
123,-21.24
124,-21.200000000000003
125,-26.520000000000003
126,-24.72999999999999
127,-11.65
128,-12.989999999999998
129,-7.980000000000003
130,-15.910000000000004
131,-23.839999999999996
132,-13.260000000000002
133,-30.540000000000006
134,-26.200000000000003
135,-21.67
136,-19.600000000000005
137,-25.41
138,-6.530000000000001
139,-4.990000000000001
140,-19.09
141,-15.66
142,-13.819999999999991
143,-17.97
144,-18.000000000000004
145,-24.140000000000008
146,-24.87
147,-30.77000000000001
148,-10.79
149,-21.07
150,-18.36
151,-23.979999999999993
152,-37.29999999999999
153,-28.349999999999998
154,-18.919999999999998
155,-31.559999999999995
156,-43.7
157,-23.87
158,-24.97000000000001
159,-49.99999999999999
160,-29.329999999999995
161,-4.770000000000001
162,-54.629999999999995
163,-18.97000000000001
164,-55.970000000000006
165,-5.4300000000000015
166,-28.029999999999998
167,-41.519999999999996
168,-29.659999999999993
169,-46.46
170,-37.99000000000001
171,-3.6900000000000013
172,-4.940000000000002
173,-50.58
174,-18.019999999999996
175,-13.24
176,-9.330000000000002
177,-21.529999999999998
178,-0.9400000000000001
179,-2.0500000000000003
180,-21.27
181,-5.450000000000001
182,-8.459999999999999
183,-15.019999999999998
184,-0.5700000000000001
185,-33.620000000000005
186,-37.57999999999999
187,-23.95999999999999
188,-28.52
189,-9.770000000000001
190,-20.540000000000006
191,-2.7300000000000004
192,-32.040000000000006
193,-41.42999999999999
194,-4.9700000000000015
195,-19.75
196,-4.99
197,-11.760000000000005
198,-24.259999999999998
199,-23.520000000000003
200,-29.140000000000008
201,-18.21
202,-10.420000000000002
203,-12.170000000000003
204,-7.439999999999999
205,0.0
206,-26.080000000000002
207,-7.380000000000002
208,-6.530000000000001
209,-4.65
210,-3.0099999999999993
211,-5.980000000000001
212,-6.380000000000001
213,-24.030000000000005
214,-3.670000000000001
215,-14.829999999999997
216,-4.260000000000001
217,-24.74
218,-31.630000000000003
219,-21.929999999999996
220,-22.63
221,-13.029999999999996
222,-7.070000000000002
223,-31.190000000000005
224,-11.040000000000006
225,-3.3600000000000008
226,-3.03
227,-8.41
228,-13.059999999999995
229,-2.69
230,-7.050000000000001
231,-8.310000000000002
232,-0.04
233,-7.390000000000001
234,-19.350000000000005
235,-26.88
236,-0.5300000000000001
237,-10.059999999999999
238,-37.32999999999999
239,-11.440000000000007
240,-1.810000000000001
241,-21.900000000000002
242,-4.46
243,-2.24
244,-0.07
245,-0.07
246,0.0
247,-13.99
248,0.0
249,-0.13999999999999999
250,-4.130000000000001
251,-1.2000000000000004
252,-1.590000000000001
253,-6.109999999999999
254,-13.49
255,-2.560000000000001
256,-0.01
257,-3.220000000000002
258,-0.61
259,-11.45
260,-11.110000000000001
261,-4.039999999999999
262,-27.67000000000001
263,-0.04
264,-0.7700000000000005
265,-20.39000000000001
266,-4.840000000000002
267,-0.8800000000000002
268,-10.100000000000005
269,-6.129999999999999
270,-0.02
271,-15.970000000000004
272,-3.1499999999999995
273,-2.649999999999999
274,-6.92
275,-2.6999999999999997
276,-6.389999999999998
277,-0.09
278,-6.170000000000001
279,-7.009999999999999
280,-0.08
281,-2.0100000000000007
282,-9.91
283,-0.6300000000000001
284,-0.02
285,0.0
286,-2.6200000000000006
287,-8.460000000000003
288,-6.919999999999998
289,-0.04
290,-0.5500000000000004
291,-2.7699999999999996
292,0.0
293,-21.790000000000003
294,0.0
295,-1.4800000000000009
296,-0.3600000000000001
297,-9.22
298,0.0
299,-17.849999999999998
300,0.0
301,-2.790000000000001
302,-9.570000000000004
303,-11.869999999999996
304,-6.65
305,-3.59
306,0.0
307,-6.970000000000003
308,-4.020000000000001
309,-6.87
310,-21.069999999999997
311,-3.8899999999999997
312,-2.5500000000000007
313,-2.180000000000001
314,-2.7600000000000002
315,-8.950000000000001
316,-15.549999999999997
317,-5.73
318,-0.02
319,-2.6000000000000005
320,0.0
321,-0.28
322,-19.87
323,-30.29
324,-1.4800000000000009
325,-4.26
326,-3.0900000000000003
327,-21.95
328,-10.000000000000002
329,-0.81
330,-3.1299999999999994
331,-0.03
332,-12.389999999999997
333,-18.099999999999998
334,-28.059999999999995
335,0.0
336,-24.939999999999994
337,-11.510000000000002
338,-12.88
339,-41.94999999999999
340,-5.430000000000001
341,-2.2600000000000002
342,-3.5700000000000003
343,-4.210000000000001
344,-26.09
345,-0.38
346,-4.61
347,-8.82
348,-2.6000000000000005
349,0.0
350,-4.270000000000001
351,-0.04
352,-1.610000000000001
353,-0.08999999999999998
354,-6.480000000000001
355,-0.3
356,-2.630000000000001
357,-2.6500000000000004
358,0.0
359,0.0
360,-3.9899999999999984
361,-1.700000000000001
362,-4.31
363,-1.0000000000000004
364,-0.18000000000000002
365,-0.6600000000000001
366,0.0
367,-4.609999999999999
368,-1.8800000000000012
369,-1.8200000000000012
370,-1.290000000000001
371,-1.8200000000000012
372,0.0
373,-2.7500000000000013
374,-2.6300000000000003
375,-2.6800000000000006
376,-2.9899999999999993
377,-6.5600000000000005
378,0.0
