,0
222,-4.120000000000001
223,-8.010000000000002
224,-16.680000000000007
225,-14.089999999999995
226,-4.7700000000000005
227,-3.540000000000002
228,-17.220000000000002
229,-5.66
230,-10.680000000000009
231,-6.479999999999997
232,-15.36
233,-8.000000000000004
234,-5.760000000000001
235,-10.35
236,-8.41
237,-3.710000000000001
238,-24.240000000000002
239,-12.290000000000003
240,-8.559999999999999
241,-6.160000000000001
242,-26.939999999999998
243,-3.950000000000001
244,-15.559999999999997
245,-0.15
246,-8.299999999999997
247,-8.660000000000005
248,-6.179999999999999
249,-18.42000000000001
250,-3.4000000000000012
251,-3.9
252,-3.460000000000001
253,-6.540000000000002
254,-0.5900000000000002
255,-7.539999999999999
256,-0.06999999999999999
257,-5.510000000000001
258,-9.210000000000003
259,-7.790000000000003
260,-5.280000000000001
261,-13.780000000000001
262,-4.92
263,-7.290000000000001
264,-7.059999999999999
265,-5.339999999999999
266,-13.290000000000003
267,-0.03
268,-12.31
269,-5.499999999999998
270,-3.3400000000000007
271,-8.340000000000002
272,-12.02
273,-2.900000000000001
274,-4.759999999999999
275,-1.680000000000001
276,-17.16
277,-6.28
278,-2.310000000000001
279,-2.8200000000000003
280,-0.8900000000000003
281,-2.4100000000000006
282,-5.950000000000001
283,-4.070000000000001
284,-0.04
285,-10.680000000000007
286,-1.550000000000001
287,-5.620000000000001
288,-0.43
289,-0.9600000000000005
290,-21.75
291,-26.07999999999999
292,-3.4600000000000004
293,-19.05
294,-2.9800000000000004
295,-48.660000000000004
296,-0.01
297,-26.540000000000003
298,-7.000000000000002
299,-8.040000000000003
300,-37.47
301,-1.580000000000001
302,-0.14
303,-4.58
304,-1.760000000000001
305,-9.97
306,-15.71
307,-3.7900000000000005
308,-0.02
309,-1.8000000000000012
310,-8.690000000000001
311,-10.94
312,-31.89999999999999
313,-13.750000000000004
314,-2.2100000000000013
315,-16.790000000000003
316,-3.689999999999999
317,0.0
318,-1.700000000000001
319,-3.5900000000000003
320,-0.01
321,0.0
322,-3.0699999999999994
323,-2.140000000000001
324,0.0
325,-8.060000000000004
326,-7.57
327,-0.22999999999999998
328,-0.9700000000000004
329,0.0
330,0.0
331,0.0
332,0.0
333,0.0
334,-0.7100000000000003
335,-0.05
336,-13.549999999999997
337,-2.1600000000000015
338,-1.6100000000000012
339,-5.690000000000001
340,-0.060000000000000005
341,-4.609999999999999
342,0.0
343,-18.160000000000004
344,-0.8300000000000003
345,-40.60999999999999
346,-28.51
347,-39.349999999999994
348,-11.480000000000002
349,-34.38000000000001
350,-33.93000000000001
351,-16.610000000000003
352,-37.94
353,-42.139999999999986
354,-3.3199999999999994
355,-22.459999999999997
356,-34.04
357,-16.939999999999998
358,-45.56
359,-36.68
360,-42.21
361,0.0
362,-21.639999999999997
363,-35.76
364,-36.50000000000001
365,-6.120000000000001
366,-25.46
367,-33.699999999999996
368,-14.639999999999992
369,-29.449999999999996
370,-42.470000000000006
371,-21.99000000000001
372,-22.039999999999996
373,-44.00999999999999
374,-31.229999999999997
375,-41.150000000000006
376,-42.28
377,-43.900000000000006
378,-46.28
379,-30.629999999999992
380,-41.10999999999999
381,-27.03000000000001
382,-35.24000000000001
383,-12.940000000000003
384,-34.830000000000005
385,-24.83
386,-36.20000000000002
387,-37.66
388,-1.920000000000001
389,-13.909999999999993
390,-1.0900000000000005
391,-0.6000000000000002
392,-3.62
393,-40.64
394,-0.17
395,-27.790000000000013
396,-41.029999999999994
397,-4.910000000000001
398,-8.150000000000004
399,-36.239999999999995
400,-13.66
401,-3.6200000000000006
402,-35.16
403,-16.350000000000005
404,-0.6200000000000002
405,-6.600000000000001
406,-39.46999999999999
407,-4.250000000000001
408,-1.0400000000000005
409,-20.45
410,-9.329999999999998
411,-8.62
412,-2.960000000000001
413,-5.300000000000002
414,-3.79
415,-58.709999999999994
416,-6.149999999999998
417,-22.519999999999996
418,-4.36
419,-3.5100000000000002
420,-3.98
421,-23.37
422,-4.49
423,-2.3000000000000007
424,-17.359999999999996
425,-12.109999999999998
426,-1.850000000000001
427,-10.720000000000002
428,-1.7700000000000011
429,-5.9099999999999975
430,-1.500000000000001
431,-5.669999999999999
432,-1.910000000000001
433,-2.0200000000000014
434,-5.67
435,0.0
436,-0.4400000000000001
437,-9.200000000000001
438,-0.9800000000000004
439,-4.420000000000001
440,-0.07
441,-29.05
442,0.0
443,-22.42
444,-0.060000000000000005
445,-0.31
446,0.0
447,-27.799999999999994
448,-3.7400000000000015
449,-8.170000000000002
450,-8.89
451,-2.5700000000000016
452,-11.550000000000011
453,-0.4700000000000002
454,-3.2599999999999993
455,0.0
456,-11.289999999999994
457,0.0
458,-0.4600000000000002
459,-15.399999999999991
460,-2.83
461,-5.630000000000002
462,-35.28000000000001
463,-34.21000000000001
464,-40.760000000000005
465,-1.4400000000000008
466,-21.070000000000004
467,-30.869999999999997
468,-3.2300000000000004
469,-35.660000000000004
470,-55.87
471,-31.290000000000006
472,-41.06000000000001
473,-50.11
474,-15.860000000000001
475,-33.26
476,-16.1
477,-26.27000000000001
478,-0.07999999999999999
479,-14.859999999999998
480,-15.220000000000006
481,-3.6900000000000004
482,-5.760000000000001
483,-2.1400000000000015
484,-10.440000000000005
485,-10.33
486,-8.989999999999998
487,-11.319999999999999
488,-19.540000000000003
489,-5.7799999999999985
490,-0.30000000000000004
491,0.0
492,-0.17000000000000004
493,-8.49
494,-0.05
495,-17.88
496,-4.06
497,-6.7700000000000005
498,-13.549999999999999
499,-42.129999999999995
500,-24.200000000000006
501,-3.21
502,-3.4899999999999998
503,-5.290000000000001
504,-2.1100000000000008
505,-5.29
506,-4.6
507,-4.240000000000001
508,-0.5100000000000002
509,-2.6599999999999997
510,-2.7800000000000007
511,-10.270000000000001
512,-1.690000000000001
513,-22.639999999999997
514,-0.6900000000000003
515,-8.340000000000002
516,-8.450000000000001
517,-5.510000000000001
518,-2.310000000000001
519,-2.430000000000001
520,-4.45
521,0.0
522,-5.439999999999998
523,-0.05
524,-2.6900000000000004
525,-1.590000000000001
526,-0.22000000000000006
527,-19.900000000000002
528,-13.470000000000002
529,-34.73000000000001
530,-8.809999999999999
531,-2.3400000000000007
532,-7.280000000000001
533,-0.6900000000000002
534,-0.01
535,-0.3900000000000001
536,-2.2700000000000005
537,-1.2500000000000007
538,-0.24000000000000002
539,-6.3500000000000005
540,-4.710000000000002
541,-0.20999999999999996
542,-0.9400000000000006
543,-0.4500000000000002
544,-15.540000000000003
545,-0.7900000000000003
546,-18.500000000000004
547,-0.6100000000000001
548,0.0
549,-1.8500000000000012
550,-0.02
551,0.0
552,-16.950000000000003
553,-0.09
554,-0.10999999999999999
555,-0.07
556,-18.05
557,-0.37000000000000005
558,-1.6500000000000008
559,-7.450000000000001
560,-28.34
561,-19.320000000000004
562,-3.6799999999999997
563,-38.44
564,-3.55
565,-1.630000000000001
566,-5.259999999999997
567,-30.2
568,-13.230000000000004
569,-4.950000000000001
570,-3.379999999999999
571,-1.4500000000000006
572,-25.31
573,-13.660000000000004
574,-41.01
575,-1.890000000000001
576,-15.17
577,-0.04
578,-41.62
579,-9.149999999999997
580,-2.6200000000000006
581,-11.050000000000008
582,-2.120000000000001
583,-0.9900000000000007
584,-19.659999999999997
585,-0.02
586,0.0
587,-0.01
588,-2.98
589,-0.01
590,-4.579999999999999
591,-0.07
592,-0.9800000000000003
593,-2.58
594,-1.540000000000001
595,-0.02
596,-27.25
597,-50.31000000000001
598,-30.349999999999994
599,-46.05
600,-47.879999999999995
601,-43.83
602,-33.12
603,-41.55
604,-45.84
605,-43.31000000000002
606,-45.75000000000001
607,-52.309999999999995
608,-38.47999999999998
609,-38.23999999999999
610,-27.22
611,-43.01999999999999
612,-50.04999999999999
613,-36.94
614,-42.45
615,-49.37
616,-35.17
617,-36.650000000000006
618,-28.520000000000003
619,-36.370000000000005
620,-29.89
621,-35.050000000000004
622,-49.59
623,-38.940000000000005
624,-14.529999999999998
625,-37.42
626,-31.630000000000006
627,-8.16
628,-7.689999999999999
629,-8.040000000000001
630,-13.120000000000006
631,-16.97
632,-20.570000000000004
633,-13.579999999999997
634,-18.749999999999996
635,-7.490000000000001
636,-12.689999999999996
637,-26.75
638,-17.690000000000005
639,-18.400000000000002
640,-11.629999999999999
641,-9.350000000000001
642,-34.93000000000001
643,-9.969999999999999
644,-25.160000000000004
645,-31.650000000000002
646,-9.09
647,-9.270000000000001
648,-0.2
649,-12.779999999999998
650,-8.280000000000001
651,-3.8
652,-0.7500000000000002
653,-7.690000000000001
654,-12.510000000000002
655,-23.14
656,-10.459999999999997
657,-11.939999999999996
658,-6.779999999999999
659,-12.159999999999997
660,-6.47
661,-10.85
662,-5.69
663,-4.149999999999999
664,-26.780000000000005
665,-38.80000000000001
666,-7.05
667,-11.49
668,-48.870000000000005
669,-29.879999999999995
670,-12.200000000000003
671,-23.430000000000003
672,-20.02
673,-22.740000000000002
674,-24.279999999999998
675,-4.619999999999998
676,-0.9200000000000004
677,-12.03
678,-1.8000000000000012
679,-4.08
680,-6.65
681,-0.09000000000000001
682,-13.470000000000002
683,-2.8400000000000003
684,-2.8900000000000006
685,-16.7
686,-6.989999999999998
687,-5.039999999999999
688,-11.739999999999997
689,-19.530000000000005
690,-5.869999999999999
691,-0.26999999999999996
692,-8.939999999999998
693,-2.580000000000001
694,-5.29
695,-0.03
696,-4.640000000000001
697,-4.979999999999999
698,-4.25
699,-0.9400000000000004
700,-6.850000000000002
701,-3.919999999999999
702,-3.94
703,-3.2200000000000006
704,-3.7799999999999994
705,-7.809999999999999
706,-1.3800000000000008
707,-2.2100000000000004
708,-1.0200000000000005
709,-3.6399999999999997
710,-10.9
711,0.0
712,-6.460000000000001
713,-6.57
714,-8.740000000000004
715,-8.090000000000002
716,-0.9400000000000006
717,-8.840000000000002
718,-3.58
719,-7.580000000000003
720,-1.6300000000000008
721,-0.19
722,-3.710000000000001
723,-4.83
724,-1.4500000000000008
725,-1.4700000000000009
726,-1.4800000000000006
727,-31.560000000000002
728,-1.0500000000000005
729,-5.750000000000002
730,-35.45999999999999
731,-12.77
732,-30.129999999999995
733,-9.659999999999997
734,-19.99000000000001
735,-9.150000000000002
736,-17.57
737,-49.83000000000001
738,-29.379999999999992
739,-11.61000000000001
740,-25.4
741,-8.790000000000004
742,-2.2200000000000006
743,-2.060000000000001
744,-12.719999999999994
745,-3.430000000000001
746,-1.3300000000000007
747,-14.409999999999991
748,-7.260000000000002
749,-10.6
750,-50.78999999999999
751,-11.700000000000006
752,-49.5
753,-0.36
754,-5.359999999999999
755,-5.979999999999999
756,-6.090000000000002
757,-5.960000000000002
758,-6.99
759,-4.900000000000001
760,-29.709999999999994
761,-12.990000000000002
762,-16.41
763,-2.9400000000000004
764,-0.05
765,-1.71
766,-6.099999999999998
767,-0.6800000000000003
768,-3.530000000000001
769,-3.2599999999999993
770,-1.3900000000000008
771,-15.949999999999996
772,-18.440000000000005
773,-3.4799999999999995
774,-10.44
775,-1.7800000000000007
776,-9.500000000000002
777,-6.4399999999999995
778,-11.01
779,-0.7400000000000003
780,-29.700000000000003
781,-29.439999999999998
782,-16.250000000000004
783,-3.0299999999999994
784,-0.20000000000000004
785,-2.3
786,-5.860000000000004
787,-8.520000000000001
788,-0.5400000000000001
789,-3.1500000000000004
790,-4.969999999999999
791,-37.05000000000001
792,-3.7199999999999993
793,-5.26
794,-3.830000000000001
795,-1.0000000000000004
796,-11.580000000000004
797,-4.38
798,-0.17000000000000004
799,-6.73
800,-0.29000000000000004
801,-4.17
802,-3.81
803,-10.750000000000005
804,-2.600000000000001
805,-7.270000000000002
806,-1.0500000000000005
807,-39.2
808,-1.2600000000000007
809,-4.5200000000000005
810,-1.4400000000000008
811,-4.0600000000000005
812,-8.399999999999999
813,-3.679999999999999
814,-1.4400000000000006
815,0.0
816,-3.62
817,-2.84
818,-6.8100000000000005
819,-1.2000000000000006
820,-0.6800000000000002
821,-1.9600000000000013
822,-1.8300000000000012
823,-1.3400000000000007
824,-0.1
825,-2.040000000000001
826,-4.160000000000001
827,0.0
828,-0.47000000000000025
829,-1.4800000000000009
830,-3.4199999999999995
831,-0.21
832,-6.140000000000002
833,-0.09999999999999999
834,-3.13
835,-1.3100000000000005
836,-6.860000000000002
837,-1.9500000000000013
838,-4.310000000000002
839,-2.180000000000001
840,-1.4600000000000009
841,-0.09
842,0.0
843,-0.8400000000000003
844,-4.820000000000001
845,-2.4100000000000006
846,-0.6900000000000002
847,-0.22000000000000003
848,-2.050000000000001
849,-5.58
850,-0.6200000000000001
851,-1.3600000000000008
852,-0.03
853,-0.23999999999999994
854,-1.5400000000000007
855,-0.24000000000000007
856,-1.0300000000000002
857,-4.02
858,-2.210000000000001
859,0.0
860,-1.9500000000000013
861,-0.08
862,-0.16
863,-0.39000000000000007
864,-0.09000000000000001
865,-6.19
866,-5.209999999999998
867,-0.08
868,-0.03
869,-1.710000000000001
870,-4.660000000000001
871,-0.4100000000000001
872,0.0
873,0.0
874,-3.930000000000001
875,-3.5599999999999996
876,-3.4
877,0.0
878,-4.090000000000001
879,0.0
880,-0.24
881,-0.31000000000000005
882,-0.42000000000000015
883,-0.8500000000000005
884,0.0
885,0.0
886,-3.2600000000000002
887,-0.5400000000000001
888,-0.09
889,0.0
890,-1.3400000000000005
891,-0.09
892,-4.390000000000001
893,-34.37000000000001
894,-42.21999999999999
895,-41.9
896,-34.54999999999998
897,-26.849999999999998
898,-8.48
899,-16.330000000000002
900,-1.7800000000000011
901,-0.8800000000000004
902,-14.479999999999999
903,-7.370000000000003
904,-0.7000000000000002
905,0.0
906,-1.630000000000001
907,-11.530000000000001
908,-9.25
909,-7.200000000000001
910,-2.7800000000000007
911,-1.3500000000000008
912,-2.33
913,-0.62
914,-0.7100000000000003
915,-1.6700000000000008
916,-11.040000000000001
917,-30.57
918,-0.31000000000000005
919,-0.02
920,-2.120000000000001
921,-11.250000000000002
922,-24.980000000000004
923,-3.6799999999999997
924,-10.620000000000001
925,-6.420000000000003
926,-13.84
927,-3.7800000000000007
928,-4.529999999999999
929,-2.490000000000001
930,-9.89
931,-0.4500000000000001
932,-19.879999999999995
933,-0.7400000000000003
934,-14.86
935,-1.1800000000000006
936,-6.4300000000000015
937,-2.9400000000000004
938,-37.400000000000006
939,-0.23
940,-1.510000000000001
941,-34.61000000000001
942,-48.330000000000005
943,-32.92
944,-39.13
945,-42.44
946,-31.539999999999996
947,-39.16
948,-36.41
949,-43.009999999999984
950,-33.61000000000001
951,-42.68
952,-39.52000000000001
953,-46.56000000000002
954,-31.429999999999996
955,-43.46
956,-35.15
957,-28.979999999999993
958,-46.54999999999999
959,-39.87
960,-46.17000000000001
961,-47.260000000000005
962,-29.400000000000002
963,-53.43000000000003
964,-32.52
965,-49.06000000000001
966,-34.67
967,-45.43
968,-50.279999999999994
969,-46.56
970,-37.07
971,-38.75
972,-46.21000000000001
973,-34.45
974,-48.890000000000015
975,-40.64000000000001
976,-39.92000000000001
977,-0.44000000000000017
978,-38.650000000000006
979,-21.65
980,-35.28999999999999
981,-41.06000000000001
982,-30.560000000000002
983,-45.44
984,-42.09
985,-40.029999999999994
986,-35.12
987,-0.28
988,-34.550000000000004
989,-34.75
990,-0.9600000000000004
991,-0.44000000000000006
992,-1.4000000000000008
993,-0.01
994,-0.33000000000000007
995,-0.5000000000000002
996,0.0
997,-0.44000000000000017
998,-0.22999999999999998
999,-0.09999999999999999
1000,-1.2400000000000007
1001,0.0
1002,-0.8299999999999998
1003,-0.9900000000000004
1004,-0.11999999999999998
1005,-7.280000000000002
1006,-1.0300000000000005
1007,-4.130000000000001
1008,0.0
1009,-5.610000000000001
1010,-2.020000000000001
1011,-2.93
1012,0.0
1013,-3.2899999999999996
1014,-5.86
1015,-0.15
1016,-0.05
1017,0.0
1018,-13.739999999999998
1019,0.0
1020,0.0
1021,-0.060000000000000005
1022,-3.289999999999999
1023,0.0
1024,-3.1300000000000017
1025,0.0
1026,-2.86
1027,-2.520000000000001
1028,-6.95
1029,-7.430000000000001
1030,-5.73
1031,-0.05
1032,0.0
1033,0.0
1034,-2.5799999999999996
1035,-2.9300000000000006
1036,-2.6800000000000006
1037,0.0
1038,-1.940000000000001
1039,-8.750000000000002
1040,-0.2
1041,-38.660000000000004
1042,-2.7399999999999998
1043,-3.4699999999999998
1044,-2.0800000000000014
1045,-2.7
1046,-3.3299999999999996
1047,-0.8600000000000004
1048,-22.970000000000002
1049,-7.310000000000001
1050,-2.93
1051,-5.479999999999998
1052,-0.06
1053,-12.179999999999994
1054,-1.2800000000000007
1055,-1.0700000000000003
1056,-9.200000000000001
1057,-0.23
1058,-3.910000000000002
1059,-9.360000000000001
1060,-5.249999999999999
1061,-0.14
1062,-5.669999999999999
1063,-3.2899999999999996
1064,-1.2500000000000007
1065,0.0
1066,-0.38000000000000006
1067,-2.100000000000001
1068,-42.019999999999996
1069,-6.630000000000002
1070,-4.75
1071,-0.41999999999999993
1072,-36.91
1073,-0.18000000000000005
1074,-0.08
1075,-4.350000000000001
1076,-25.91000000000001
1077,-29.75
1078,-2.4500000000000006
1079,-10.619999999999997
1080,-0.01
1081,-1.0600000000000005
1082,-0.29000000000000004
1083,0.0
1084,-5.950000000000001
1085,-0.13999999999999999
1086,-2.3200000000000007
1087,-1.6500000000000012
1088,0.0
1089,-0.14
1090,-0.16999999999999998
1091,-15.150000000000002
1092,-11.319999999999997
1093,-6.8500000000000005
1094,-0.03
1095,-9.110000000000003
1096,-0.7700000000000004
1097,-4.079999999999999
1098,-41.08
1099,-46.730000000000004
1100,-8.740000000000002
1101,-0.8300000000000003
1102,-5.0600000000000005
1103,-37.79
1104,0.0
1105,-10.630000000000006
1106,-40.510000000000005
1107,-2.6099999999999994
1108,-25.94000000000001
1109,-43.11000000000001
1110,-0.03
1111,-0.05
1112,-7.080000000000004
1113,-2.520000000000001
1114,-43.49
1115,-1.9000000000000012
1116,-7.500000000000003
1117,-8.01
1118,-0.7000000000000002
1119,-0.6500000000000004
1120,-0.06999999999999999
1121,-7.520000000000002
1122,-41.63999999999999
1123,-10.469999999999995
1124,-17.32
1125,-5.290000000000002
1126,-1.4100000000000008
1127,-3.52
1128,-9.080000000000002
1129,-32.84
1130,-3.9299999999999997
1131,-1.5100000000000007
1132,-0.9100000000000006
1133,-1.2200000000000006
1134,-28.16
1135,-1.4000000000000008
1136,-3.1899999999999995
1137,-0.9300000000000004
1138,-7.62
1139,-28.199999999999996
1140,-3.1600000000000015
1141,-0.05
1142,0.0
1143,-1.5600000000000007
1144,-0.02
1145,-1.9200000000000013
1146,-1.2400000000000007
1147,-0.25
1148,-4.250000000000001
1149,-3.45
1150,-0.01
1151,-4.120000000000002
1152,-0.32000000000000006
1153,-14.32
1154,-2.400000000000001
1155,-25.770000000000003
1156,-1.910000000000001
1157,-38.059999999999995
1158,-1.5300000000000007
1159,-7.070000000000001
1160,-2.600000000000001
1161,-6.830000000000001
1162,-5.450000000000001
1163,-0.5100000000000001
1164,-30.640000000000004
1165,-36.42999999999999
1166,-4.740000000000002
1167,-3.56
1168,-5.41
1169,-45.85000000000001
1170,-0.1
1171,-43.349999999999994
1172,-1.9800000000000013
1173,-6.18
1174,-0.9800000000000005
1175,-45.76
1176,-40.339999999999996
1177,-39.54
1178,-23.099999999999987
1179,-11.379999999999999
1180,-1.1300000000000003
1181,-27.209999999999994
1182,-6.340000000000001
1183,-15.459999999999987
1184,0.0
1185,-1.2800000000000007
1186,-4.630000000000001
1187,-2.390000000000001
1188,-0.8700000000000003
1189,-4.4899999999999975
1190,-2.1600000000000006
1191,-3.41
1192,-3.79
1193,-6.3
1194,-0.3700000000000001
1195,-3.730000000000001
1196,-4.95
1197,-5.360000000000001
1198,-0.45000000000000007
1199,-1.2500000000000007
